repo,project,references,referencePath,crossRepo
NuGet.Client,NuGet.PackageManagement.VisualStudio,NuGet.Indexing,src/NuGet.Clients/NuGet.Indexing/NuGet.Indexing.csproj,False
NuGet.Client,NuGet.PackageManagement.VisualStudio,NuGet.VisualStudio.Common,src/NuGet.Clients/NuGet.VisualStudio.Common/NuGet.VisualStudio.Common.csproj,False
NuGet.Client,NuGet.CommandLine,NuGet.PackageManagement,src/NuGet.Core/NuGet.PackageManagement/NuGet.PackageManagement.csproj,False
NuGet.Client,NuGet.CommandLine,NuGet.Build.Tasks,src/NuGet.Core/NuGet.Build.Tasks/NuGet.Build.Tasks.csproj,False
NuGet.Client,NuGet.SolutionRestoreManager,NuGet.PackageManagement,src/NuGet.Core/NuGet.PackageManagement/NuGet.PackageManagement.csproj,False
NuGet.Client,NuGet.SolutionRestoreManager,NuGet.PackageManagement.VisualStudio,src/NuGet.Clients/NuGet.PackageManagement.VisualStudio/NuGet.PackageManagement.VisualStudio.csproj,False
NuGet.Client,NuGet.SolutionRestoreManager,NuGet.VisualStudio.Common,src/NuGet.Clients/NuGet.VisualStudio.Common/NuGet.VisualStudio.Common.csproj,False
NuGet.Client,NuGet.PackageManagement.UI,NuGet.PackageManagement.VisualStudio,src/NuGet.Clients/NuGet.PackageManagement.VisualStudio/NuGet.PackageManagement.VisualStudio.csproj,False
NuGet.Client,NuGet.Console,NuGet.PackageManagement.UI,src/NuGet.Clients/NuGet.PackageManagement.UI/NuGet.PackageManagement.UI.csproj,False
NuGet.Client,NuGet.VisualStudio.Implementation,NuGet.PackageManagement.VisualStudio,src/NuGet.Clients/NuGet.PackageManagement.VisualStudio/NuGet.PackageManagement.VisualStudio.csproj,False
NuGet.Client,NuGet.VisualStudio.Implementation,NuGet.VisualStudio.Contracts,src/NuGet.Clients/NuGet.VisualStudio.Contracts/NuGet.VisualStudio.Contracts.csproj,False
NuGet.Client,NuGet.VisualStudio.Implementation,NuGet.VisualStudio,src/NuGet.Clients/NuGet.VisualStudio/NuGet.VisualStudio.csproj,False
NuGet.Client,NuGet.VisualStudio.Implementation,NuGet.VisualStudio.Common,src/NuGet.Clients/NuGet.VisualStudio.Common/NuGet.VisualStudio.Common.csproj,False
NuGet.Client,NuGet.Tools,NuGet.Console,src/NuGet.Clients/NuGet.Console/NuGet.Console.csproj,False
NuGet.Client,NuGet.Tools,NuGet.PackageManagement.PowerShellCmdlets,src/NuGet.Clients/NuGet.PackageManagement.PowerShellCmdlets/NuGet.PackageManagement.PowerShellCmdlets.csproj,False
NuGet.Client,NuGet.Tools,NuGet.VisualStudio.Implementation,src/NuGet.Clients/NuGet.VisualStudio.Implementation/NuGet.VisualStudio.Implementation.csproj,False
NuGet.Client,NuGet.Tools,NuGet.VisualStudio.Interop,src/NuGet.Clients/NuGet.VisualStudio.Interop/NuGet.VisualStudio.Interop.csproj,False
NuGet.Client,NuGet.VisualStudio.Common,NuGet.PackageManagement,src/NuGet.Core/NuGet.PackageManagement/NuGet.PackageManagement.csproj,False
NuGet.Client,NuGet.VisualStudio.Common,NuGet.VisualStudio.Internal.Contracts,src/NuGet.Clients/NuGet.VisualStudio.Internal.Contracts/NuGet.VisualStudio.Internal.Contracts.csproj,False
NuGet.Client,NuGet.VisualStudio.Common,NuGet.VisualStudio,src/NuGet.Clients/NuGet.VisualStudio/NuGet.VisualStudio.csproj,False
NuGet.Client,NuGet.VisualStudio.Interop,NuGet.VisualStudio,src/NuGet.Clients/NuGet.VisualStudio/NuGet.VisualStudio.csproj,False
NuGet.Client,NuGet.PackageManagement.PowerShellCmdlets,NuGet.Console,src/NuGet.Clients/NuGet.Console/NuGet.Console.csproj,False
NuGet.Client,NuGet.PackageManagement,NuGet.Commands,src/NuGet.Core/NuGet.Commands/NuGet.Commands.csproj,False
NuGet.Client,NuGet.PackageManagement,NuGet.Resolver,src/NuGet.Core/NuGet.Resolver/NuGet.Resolver.csproj,False
NuGet.Client,NuGet.DependencyResolver.Core,NuGet.Configuration,src/NuGet.Core/NuGet.Configuration/NuGet.Configuration.csproj,False
NuGet.Client,NuGet.DependencyResolver.Core,NuGet.LibraryModel,src/NuGet.Core/NuGet.LibraryModel/NuGet.LibraryModel.csproj,False
NuGet.Client,NuGet.DependencyResolver.Core,NuGet.Protocol,src/NuGet.Core/NuGet.Protocol/NuGet.Protocol.csproj,False
NuGet.Client,NuGet.Credentials,NuGet.Protocol,src/NuGet.Core/NuGet.Protocol/NuGet.Protocol.csproj,False
NuGet.Client,NuGet.Resolver,NuGet.Protocol,src/NuGet.Core/NuGet.Protocol/NuGet.Protocol.csproj,False
NuGet.Client,NuGet.Commands,NuGet.Credentials,src/NuGet.Core/NuGet.Credentials/NuGet.Credentials.csproj,False
NuGet.Client,NuGet.Commands,NuGet.ProjectModel,src/NuGet.Core/NuGet.ProjectModel/NuGet.ProjectModel.csproj,False
NuGet.Client,NuGet.ProjectModel,NuGet.DependencyResolver.Core,src/NuGet.Core/NuGet.DependencyResolver.Core/NuGet.DependencyResolver.Core.csproj,False
NuGet.Client,NuGet.Packaging,NuGet.Configuration,src/NuGet.Core/NuGet.Configuration/NuGet.Configuration.csproj,False
NuGet.Client,NuGet.Packaging,NuGet.Versioning,src/NuGet.Core/NuGet.Versioning/NuGet.Versioning.csproj,False
NuGet.Client,NuGet.Build.Tasks.Console,NuGet.Build.Tasks,src/NuGet.Core/NuGet.Build.Tasks/NuGet.Build.Tasks.csproj,False
NuGet.Client,NuGet.CommandLine.XPlat,NuGet.Commands,src/NuGet.Core/NuGet.Commands/NuGet.Commands.csproj,False
NuGet.Client,NuGet.LibraryModel,NuGet.Common,src/NuGet.Core/NuGet.Common/NuGet.Common.csproj,False
NuGet.Client,NuGet.LibraryModel,NuGet.Versioning,src/NuGet.Core/NuGet.Versioning/NuGet.Versioning.csproj,False
NuGet.Client,Microsoft.Build.NuGetSdkResolver,NuGet.Commands,src/NuGet.Core/NuGet.Commands/NuGet.Commands.csproj,False
NuGet.Client,NuGet.Build.Tasks.Pack,NuGet.Commands,src/NuGet.Core/NuGet.Commands/NuGet.Commands.csproj,False
NuGet.Client,NuGet.Build.Tasks,NuGet.Commands,src/NuGet.Core/NuGet.Commands/NuGet.Commands.csproj,False
NuGet.Client,NuGet.Build.Tasks,NuGet.Build.Tasks.Pack,src/NuGet.Core/NuGet.Build.Tasks.Pack/NuGet.Build.Tasks.Pack.csproj,False
NuGet.Client,NuGet.Build.Tasks,NuGet.PackageManagement,src/NuGet.Core/NuGet.PackageManagement/NuGet.PackageManagement.csproj,False
NuGet.Client,NuGet.Protocol,NuGet.Packaging,src/NuGet.Core/NuGet.Packaging/NuGet.Packaging.csproj,False
NuGet.Client,NuGet.Configuration,NuGet.Common,src/NuGet.Core/NuGet.Common/NuGet.Common.csproj,False
NuGet.Client,NuGet.Common,NuGet.Frameworks,src/NuGet.Core/NuGet.Frameworks/NuGet.Frameworks.csproj,False
NuGet.Client,ensure-nupkg-dependencies-on-source,NuGet.Protocol,src/NuGet.Core/NuGet.Protocol/NuGet.Protocol.csproj,False
